"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
2,147.015,10000,147,10,10,100601,100573,122883700,122848800,18,0,0.000178942,0,0.0072783,0.873508,16.3061,0.0447568,0.9985,147.008,147.008
2,148.015,10000,148,10,10,101601,101573,124133700,124098800,18,0,0.000177181,0,0.00720664,0.873508,16.0394,0.00530831,1,148.008,148.008
2,149.015,10000,149,10,10,102601,102573,125383700,125348800,18,0,0.000175454,0,0.00713638,0.873508,15.8635,0.26607,1.00024,149.008,149.008
2,150.015,10000,150,10,10,103601,103573,126633700,126598800,18,0,0.00017376,0,0.00737644,0.878161,17.0031,0.138748,0.999998,150.008,150.008
2,151.015,10000,151,10,10,104601,104573,127883700,127848800,18,0,0.000172099,0,0.0073059,0.878161,16.6614,0.00178318,0.999761,151.008,151.008
2,152.015,10000,152,10,10,105601,105573,129133700,129098800,18,0,0.000170469,0,0.0072367,0.878161,16.3939,0.18696,1,152.008,152.008
2,153.015,10000,153,10,10,106601,106573,130383700,130348800,18,0,0.00016887,0,0.0071688,0.878161,16.1339,0.113396,1.00024,153.008,153.008
2,154.015,10000,154,10,10,107601,107573,131633700,131598800,18,0,0.0001673,0,0.00742751,0.873224,16.8059,0.138628,1.00126,154.008,154.008
2,155.015,10000,155,10,10,108601,108573,132883700,132848800,18,0,0.00016576,0,0.0073591,0.873224,16.5494,0.035647,0.9985,155.008,155.008
2,156.015,10000,156,10,10,109601,109573,134133700,134098800,18,0,0.000164247,0,0.00729194,0.873224,16.3246,0.114795,1.00174,156.008,156.008
2,157.015,10000,157,10,10,110601,110573,135383700,135348800,18,0,0.000162762,0,0.007226,0.873224,16.1016,0.252156,1.0015,157.008,157.008
2,158.015,10000,158,10,10,111601,111573,136633700,136598800,18,0,0.000161303,0,0.00716123,0.873224,15.8976,0.00182487,0.996758,158.008,158.008
2,159.015,10000,159,10,10,112601,112573,137883700,137848800,18,0,0.000159871,0,0.00709762,0.873224,15.7407,0.126215,1.00024,159.008,159.008
2,160.015,10000,160,10,10,113601,113573,139133700,139098800,18,0,0.000158463,0,0.00703512,0.873224,15.6174,0.108198,1.00126,160.008,160.008
2,161.015,10000,161,10,10,114601,114573,140383700,140348800,18,0,0.00015708,0,0.00697372,0.873224,15.5096,0.223368,1.004,161.008,161.008
2,162.015,10000,162,10,10,115601,115573,141633700,141598800,18,0,0.000155721,0,0.00691338,0.873224,15.3108,0.0348972,0.9945,162.008,162.008
2,163.015,10000,163,10,10,116601,116573,142883700,142848800,18,0,0.000154386,0,0.00685407,0.873224,15.2368,0.0918723,1.00024,163.008,163.008
2,164.015,10000,164,10,10,117601,117573,144133700,144098800,18,0,0.000153073,0,0.00679578,0.873224,15.1625,0.154926,1.00276,164.008,164.008
2,165.015,10000,165,10,10,118601,118573,145383700,145348800,18,0,0.000151782,0,0.00673846,0.873224,15.0336,0.092717,0.997,165.008,165.008
2,166.015,10000,166,10,10,119601,119573,146633700,146598800,18,0,0.000150513,0,0.00668211,0.873224,14.9074,0.145566,1.00174,166.008,166.008
2,167.015,10000,167,10,10,120601,120573,147883700,147848800,18,0,0.000149265,0,0.00662669,0.873224,14.8456,0.133508,0.998258,167.008,167.008
2,168.015,10000,168,10,10,121601,121573,149133700,149098800,18,0,0.000148037,0,0.00657218,0.873224,14.753,0.144829,1.003,168.008,168.008
2,169.015,10000,169,10,10,122601,122573,150383700,150348800,18,0,0.00014683,0,0.00651856,0.873224,14.7329,0.10824,0.997241,169.008,169.008
2,170.015,10000,170,10,10,123601,123573,151633700,151598800,18,0,0.000145642,0,0.00646581,0.873224,14.6961,0.0699044,1.00126,170.008,170.008
2,171.015,10000,171,10,10,124601,124573,152883700,152848800,18,0,0.000144473,0,0.00641391,0.873224,14.6408,0.0861601,0.9985,171.008,171.008
2,172.015,10000,172,10,10,125601,125573,154133700,154098800,18,0,0.000143322,0,0.00636283,0.873224,14.6238,0.0552146,1,172.008,172.008
2,173.015,10000,173,10,10,126601,126573,155383700,155348800,18,0,0.00014219,0,0.00631256,0.873224,14.6352,0.114714,1.0015,173.008,173.008
2,174.015,10000,174,10,10,127601,127573,156633700,156598800,18,0,0.000141076,0,0.00626308,0.873224,14.6103,0.0648208,0.9985,174.008,174.008
2,175.015,10000,175,10,10,128601,128573,157883700,157848800,18,0,0.000139979,0,0.00621437,0.873224,14.5932,0.0752201,1.0015,175.008,175.008
2,176.015,10000,176,10,10,129601,129573,159133700,159098800,18,0,0.000138899,0,0.00616641,0.873224,14.6104,0.0209623,0.9985,176.008,176.008
